seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
8,0.0,0.9557522123893806,0.8661293983459473,0.05929203539823007,0.9,0.719664454460144,1.0,0.9439002871513367,1.0,1.040847897529602
8,0.1,0.9557522123893806,0.866084635257721,0.0893805309734513,0.9,0.7186099290847778,1.0,0.9446823000907898,1.0,1.0415656566619873
8,0.3,0.9557522123893806,0.8649318218231201,0.08938053097345129,0.9,0.7141571044921875,1.0,0.9461976289749146,1.0,1.0429571866989136
8,0.5,0.9557522123893806,0.8638577461242676,0.08938053097345129,0.9,0.7099568247795105,1.0,0.9476513266563416,1.0,1.0442935228347778
8,1.0,0.9557522123893806,0.8619003295898438,0.08938053097345129,0.9,0.702229917049408,1.0,0.9499449729919434,1.0,1.0474133491516113
9,0.0,0.8761061946902655,0.7148769497871399,0.07522123893805309,0.78,0.5793293118476868,0.9473684210526315,0.8324180245399475,0.96,0.8073101043701172
9,0.1,0.8761061946902655,0.7113613486289978,0.0893805309734513,0.78,0.5733305215835571,0.9473684210526315,0.8293108940124512,0.96,0.8081398606300354
9,0.3,0.8761061946902655,0.7046761512756348,0.08938053097345128,0.78,0.5619301199913025,0.9473684210526315,0.8233790397644043,0.96,0.8097397089004517
9,0.5,0.8761061946902655,0.7053594589233398,0.0893805309734513,0.78,0.5669551491737366,0.9473684210526315,0.817796528339386,0.96,0.8112640380859375
9,1.0,0.8761061946902655,0.7072632312774658,0.09115044247787608,0.78,0.5790897011756897,0.9473684210526315,0.8051787614822388,0.96,0.8147789835929871
10,0.0,0.9026548672566371,0.7163707613945007,0.020353982300884945,0.88,0.6646761894226074,0.9210526315789473,0.7440513968467712,0.92,0.7776853442192078
10,0.1,0.9026548672566371,0.7163071036338806,0.03274336283185836,0.88,0.665300726890564,0.9210526315789473,0.7417525053024292,0.92,0.779642641544342
10,0.3,0.8938053097345132,0.7162312269210815,0.05752212389380528,0.86,0.6665468811988831,0.9210526315789473,0.7373960614204407,0.92,0.7834290862083435
10,0.5,0.8938053097345132,0.7162168622016907,0.04336283185840705,0.86,0.667789101600647,0.9210526315789473,0.7333343625068665,0.92,0.7870535850524902
10,1.0,0.8938053097345132,0.7164045572280884,0.0557522123893805,0.86,0.6708793044090271,0.9210526315789473,0.7242883443832397,0.92,0.7954714894294739
11,0.0,0.9469026548672567,0.835875928401947,0.06283185840707958,0.94,0.7472115159034729,0.9736842105263158,0.775526225566864,0.92,1.1049362421035767
11,0.1,0.9469026548672567,0.8394619822502136,0.0469026548672566,0.94,0.7546364665031433,0.9736842105263158,0.7762824892997742,0.92,1.1051461696624756
11,0.3,0.9557522123893806,0.8466143608093262,0.0557522123893805,0.96,0.7694862484931946,0.9736842105263158,0.7777459025382996,0.92,1.1055505275726318
11,0.5,0.9557522123893806,0.8537415862083435,0.0557522123893805,0.96,0.7843360304832458,0.9736842105263158,0.7791474461555481,0.92,1.1059356927871704
11,1.0,0.9557522123893806,0.8693311810493469,0.07168141592920352,0.96,0.8166489601135254,0.9736842105263158,0.7824053168296814,0.92,1.1068230867385864
12,0.0,0.9026548672566371,0.7323395609855652,0.07345132743362832,0.84,0.6073161959648132,0.9736842105263158,0.8555760383605957,0.92,0.7950665950775146
12,0.1,0.9026548672566371,0.7303547263145447,0.08053097345132741,0.84,0.6019155979156494,0.9736842105263158,0.8553650379180908,0.92,0.7972169518470764
12,0.3,0.8938053097345132,0.7262660264968872,0.09646017699115042,0.82,0.5916041135787964,0.9736842105263158,0.8549594879150391,0.92,0.7999757528305054
