seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
11,0.3,0.9292035398230089,0.7638924717903137,0.0911504424778761,0.9,0.8128582835197449,0.9473684210526315,0.7064560055732727,0.96,0.7532644867897034
11,0.5,0.9203539823008849,0.7596009373664856,0.08584070796460175,0.88,0.8025904893875122,0.9473684210526315,0.707885205745697,0.96,0.752229630947113
11,1.0,0.9203539823008849,0.7776512503623962,0.08584070796460176,0.88,0.8420750498771667,0.9473684210526315,0.7111486196517944,0.96,0.7498875260353088
12,0.0,0.9026548672566371,0.7212863564491272,0.059292035398230095,0.88,0.6278213262557983,0.9736842105263158,0.9201952219009399,0.84,0.6058748364448547
12,0.1,0.9026548672566371,0.7202938795089722,0.05044247787610617,0.88,0.6253014206886292,0.9736842105263158,0.9199389219284058,0.84,0.6068180203437805
12,0.3,0.9026548672566371,0.7183799147605896,0.0646017699115044,0.88,0.6204354763031006,0.9736842105263158,0.9194486737251282,0.84,0.6086445450782776
12,0.5,0.9026548672566371,0.7169451713562012,0.04867256637168139,0.88,0.6166704893112183,0.9736842105263158,0.9189841747283936,0.84,0.6103953123092651
12,1.0,0.9026548672566371,0.7089138031005859,0.06637168141592918,0.88,0.5972873568534851,0.9736842105263158,0.9179248809814453,0.84,0.6144697666168213
13,0.0,0.911504424778761,0.917387843132019,0.07168141592920352,0.94,1.0446982383728027,0.9210526315789473,0.7643362879753113,0.84,0.8954048156738281
13,0.1,0.9026548672566371,0.9120187163352966,0.06814159292035396,0.94,1.0320457220077515,0.8947368421052632,0.7642647624015808,0.84,0.8965504169464111
13,0.3,0.911504424778761,0.9085008502006531,0.061061946902654846,0.94,1.0211052894592285,0.9210526315789473,0.7667431831359863,0.84,0.8987638354301453
13,0.5,0.9203539823008849,0.9058547616004944,0.0646017699115044,0.94,1.0108200311660767,0.9210526315789473,0.7710161209106445,0.88,0.9008790850639343
13,1.0,0.9203539823008849,0.9028042554855347,0.0646017699115044,0.94,0.9938300848007202,0.9210526315789473,0.7810766100883484,0.88,0.9057785272598267
14,0.0,0.8849557522123894,0.760788083076477,0.04867256637168144,0.92,0.8164598345756531,0.8157894736842105,0.566702663898468,0.92,0.9444546699523926
14,0.1,0.8849557522123894,0.7586860060691833,0.09823008849557519,0.92,0.8123624324798584,0.8157894736842105,0.5665624737739563,0.92,0.9433610439300537
14,0.3,0.8849557522123894,0.7491998076438904,0.09823008849557519,0.92,0.7921848297119141,0.8157894736842105,0.5662947297096252,0.92,0.9412454962730408
14,0.5,0.8849557522123894,0.748450517654419,0.09823008849557519,0.92,0.7916954159736633,0.8157894736842105,0.566042959690094,0.92,0.9392200708389282
14,1.0,0.8938053097345132,0.7449771761894226,0.09115044247787607,0.94,0.7898712158203125,0.8157894736842105,0.5612102150917053,0.92,0.9345147609710693
15,0.0,0.9557522123893806,0.7834489941596985,0.05575221238938047,0.94,0.829956591129303,0.9736842105263158,0.7648015022277832,0.96,0.7187771797180176
15,0.1,0.9557522123893806,0.7706191539764404,0.055752212389380496,0.94,0.8001185655593872,0.9736842105263158,0.76569002866745,0.96,0.7191126346588135
15,0.3,0.9557522123893806,0.7484622001647949,0.0557522123893805,0.94,0.748426079750061,0.9736842105263158,0.76739501953125,0.96,0.7197567224502563
15,0.5,0.9557522123893806,0.7437628507614136,0.0716814159292035,0.94,0.7362720370292664,0.9736842105263158,0.7690107226371765,0.96,0.7203677296638489
15,1.0,0.9557522123893806,0.752085268497467,0.0716814159292035,0.94,0.7515760660171509,0.9736842105263158,0.7727017402648926,0.96,0.7217664122581482
16,0.0,0.9292035398230089,0.8601923584938049,0.05398230088495577,0.92,0.8478429913520813,0.9736842105263158,1.0225876569747925,0.88,0.6380497813224792
16,0.1,0.9292035398230089,0.8586012125015259,0.06106194690265485,0.92,0.8437680602073669,0.9736842105263158,1.0236940383911133,0.88,0.637326180934906
16,0.3,0.9292035398230089,0.8555481433868408,0.06106194690265485,0.92,0.8359344005584717,0.9736842105263158,1.0258381366729736,0.88,0.6359352469444275
16,0.5,0.9292035398230089,0.851548969745636,0.06106194690265485,0.92,0.8259931206703186,0.9736842105263158,1.0278953313827515,0.88,0.6346146464347839
16,1.0,0.9292035398230089,0.8392680287361145,0.06106194690265485,0.92,0.7961080074310303,0.9736842105263158,1.0326894521713257,0.88,0.6315878033638
17,0.0,0.9646017699115044,0.8582178950309753,0.06460176991150442,0.94,0.7423025369644165,1.0,0.9285827279090881,0.96,0.9830930829048157
17,0.1,0.9557522123893806,0.8501378297805786,0.08584070796460175,0.92,0.723286509513855,1.0,0.9275412559509277,0.96,0.9861871600151062
17,0.3,0.9557522123893806,0.8489399552345276,0.08584070796460175,0.92,0.7191044092178345,1.0,0.9255541563034058,0.96,0.9921573400497437
17,0.5,0.9469026548672567,0.8526696562767029,0.07699115044247785,0.92,0.7261052131652832,0.9736842105263158,0.9236858487129211,0.96,0.997853696346283
17,1.0,0.9469026548672567,0.8650640845298767,0.07699115044247785,0.92,0.7512038946151733,0.9736842105263158,0.9188604950904846,0.96,1.0110136270523071
18,0.0,0.9469026548672567,0.8023339509963989,0.046902654867256637,0.9,0.8061648011207581,0.9736842105263158,0.6435448527336121,1.0,1.0360312461853027
18,0.1,0.9469026548672567,0.796906054019928,0.07168141592920352,0.9,0.792346715927124,0.9736842105263158,0.6459836959838867,1.0,1.0354269742965698
18,0.3,0.9469026548672567,0.7920858860015869,0.06283185840707964,0.9,0.7784191370010376,0.9736842105263158,0.6507406234741211,1.0,1.0342644453048706
18,0.5,0.9469026548672567,0.7970758080482483,0.06283185840707964,0.9,0.7867506146430969,0.9736842105263158,0.6553428769111633,1.0,1.0331600904464722
18,1.0,0.9469026548672567,0.7917336821556091,0.06283185840707964,0.9,0.7720794677734375,0.9736842105263158,0.660428524017334,1.0,1.0306257009506226
19,0.0,0.9469026548672567,0.7891368865966797,0.06283185840707962,0.96,0.7341469526290894,0.8947368421052632,0.7345178723335266,1.0,0.9821376800537109
19,0.1,0.9469026548672567,0.7872534990310669,0.09469026548672564,0.96,0.7318592071533203,0.8947368421052632,0.7321891188621521,1.0,0.9817403554916382
19,0.3,0.9469026548672567,0.7846100330352783,0.07699115044247784,0.96,0.7295995950698853,0.8947368421052632,0.7277958393096924,1.0,0.9809881448745728
19,0.5,0.9734513274336283,0.7810329794883728,0.08761061946902653,1.0,0.7249613404273987,0.9210526315789473,0.7237226366996765,1.0,0.9802880883216858
19,1.0,0.9734513274336283,0.7731861472129822,0.10530973451327431,1.0,0.7148404121398926,0.9210526315789473,0.7147291302680969,1.0,0.9787322878837585
